651091,10.0.1.1,EA6100
651099,192.168.1.1,E1000
651100,192.168.10.2,AP541N
651114,192.168.0.1,WRT54G2
651158,192.168.0.1,EPC3825
651191,10.0.0.1,DPC3939
651191,10.0.0.254,DPC3939
651194,192.168.1.1,WRT54G
651213,192.168.2.5,WRT160N
651214,192.168.1.1,M20
651218,192.168.1.1,WRT54G2
651249,10.0.0.254,DPC3939
651252,192.168.1.1,E3000
1103858,192.168.178.1,EPC3925
240612,10.0.0.1,DPC3939
240612,10.0.0.254,DPC3939
240617,192.168.1.67,VEN401
240622,192.168.1.1,E1000
240627,192.168.1.79,VEN401
240645,10.0.0.1,DPC3939
240645,10.0.0.254,DPC3939
240703,192.168.1.1,WRT1900AC
240715,192.168.1.1,E2000
240725,192.168.2.13,RV042
240764,192.168.1.1,WRT120N
240774,192.168.2.1,E900
240775,192.168.1.1,WRT54G
240788,192.168.1.1,E1200
240799,192.168.1.1,E1200
240812,192.168.0.1,WRT120N
240850,192.168.1.1,WRT54G
240886,192.168.0.1,WRTU54G-TM
240896,192.168.1.1,M20
240898,192.168.1.68,VEN401
644279,192.168.0.1,DPQ3925
644280,192.168.1.1,E3000
644314,192.168.100.200,EA4500
644331,192.168.1.1,EA3500
644347,192.168.178.1,EPC3925
644364,192.168.1.1,WRT160Nv3
644373,192.168.0.101,E1000
644374,192.168.1.5,WRT54G
644401,192.168.178.1,EPC3928AD
644446,192.168.0.1,E3000
644455,192.168.1.1,WRT54G2
644476,192.168.0.1,E3000
644496,192.168.1.1,E2500
644530,192.168.1.141,VEN401
644533,192.168.1.1,WRT120N
644544,192.168.1.1,E2500
644554,192.168.178.1,EPC3925
644583,192.168.1.1,WRT120N
644590,192.168.205.1,wrt54g
644596,192.168.1.1,E2500
644634,192.168.0.1,DPQ3925
644640,192.168.1.1,E900
644661,192.168.1.1,WRT400N
644669,192.168.1.1,E3200
644694,192.168.0.1,EPC3925
644705,10.0.0.254,DPC3939
644755,10.0.0.1,DPC3939
644755,10.0.0.254,DPC3939
644757,192.168.1.1,WRT54G
644759,192.168.1.1,WRT54G
644775,192.168.1.1,WRT1900AC
644778,192.168.1.1,WRT54G
644788,192.168.1.1,E1200
644799,192.168.0.1,DPC3829
644802,192.168.1.1,E1200
644812,192.168.1.1,WRT54GL
644822,192.168.1.1,E2000
644851,192.168.1.214,VEN501
644851,192.168.1.254,VEN501
644855,192.168.1.1,EPC3925
644856,192.168.1.1,WAG54G2
644869,192.168.1.1,DPC3928
644874,192.168.1.1,EA4500
644920,192.168.1.1,DPC3928
644937,192.168.1.1,DPC3928
895804,192.168.1.64,VEN501
895856,192.168.1.100,SPA122
895894,192.168.1.64,VEN501
896006,192.168.1.214,VEN501
47260,192.168.1.73,VEN401
47264,192.168.1.1,E2500
47266,192.168.1.87,VEN401
47297,192.168.1.132,RE2000
47299,192.168.1.1,E1200
47300,192.168.5.1,WRT54GS
47329,192.168.1.1,wrt54g
47329,192.168.1.10,WRT54G
47338,10.0.0.1,DPC3939
47346,192.168.1.1,E1200
47359,192.168.1.1,E1200
47372,192.168.1.1,WRT160Nv2
47393,192.168.1.1,WRT100
47424,192.168.1.1,E1200
47443,192.168.1.1,BEFSR41v3
47461,192.168.1.1,WRT400N
47471,192.168.1.1,E4200
47490,192.168.21.2,WRT54G
47492,192.168.1.71,VEN401
47511,192.168.1.1,WRT300N
47536,192.168.1.1,WRT160Nv3
47541,192.168.1.1,E800
47576,10.0.0.1,DPC3939
47576,10.0.0.254,DPC3939
47593,192.168.1.252,WRT54G
47629,192.168.123.51,WRT54Gv8
47637,192.168.1.64,VEN401
47650,192.168.1.1,WRT54G
47658,192.168.1.64,VEN401
47666,192.168.1.1,WRT54G2
47675,192.168.1.1,EA4500
47676,192.168.0.1,DPC3825
47705,192.168.0.1,RV180
47720,192.168.40.1,E1200
47746,192.168.1.1,EA4500
47746,192.168.1.2,RE1000
47748,192.168.1.1,E900
47821,192.168.1.1,WRT54G
411689,192.168.1.1,E2500
411697,192.168.1.1,WRT54G
411700,192.168.1.245,WAP54G
411719,192.168.1.1,M20
411732,192.168.1.1,EA4500
411767,10.0.0.254,DPC3941
411811,192.168.1.1,WRT54GL
411821,192.168.10.1,RV220W
411843,192.168.1.1,WRT54GL
411844,192.168.1.9,WAP610N
411848,192.168.1.1,E1000
411855,192.168.0.1,DPC3825
411870,192.168.1.1,E1200
411872,192.168.0.1,DPC3828
411885,192.168.1.1,WRT54G
411895,192.168.1.1,E2000
411909,192.168.5.1,E2500
411923,192.168.1.1,WRH54G
411927,192.168.1.65,VEN401
411941,10.0.0.1,DPC3941
411941,10.0.0.254,DPC3941
411965,192.168.1.1,wrt54g
411980,192.168.0.1,DPC3925
411987,192.168.1.1,E2500
411999,192.168.1.23,VEN401
412028,192.168.1.1,WRT54GL
412057,192.168.1.1,WRT310N
412060,10.0.0.1,DPC3941
412060,10.0.0.254,DPC3941
412070,192.168.1.1,WRT54G
412077,192.168.1.1,WRT54G
412079,192.168.1.1,WRT54GS
412080,192.168.1.5,VEN401
1104980,10.10.10.1,WRT54GS
1104987,172.16.134.1,WRT300N
1105002,10.0.0.254,DPC3939
1105006,192.168.0.1,DPC3829
1105011,192.168.0.1,E3000
695727,192.168.1.1,BEFSX41
1105054,10.10.1.2,WRT54G
695790,192.168.1.1,WRT54G2
1105081,192.168.200.5,RV082
695847,192.168.1.59,spa502g
695847,192.168.1.60,spa502g
695847,192.168.1.61,spa502g
695847,192.168.1.62,spa502g
695847,192.168.1.64,spa502g
1105115,192.168.1.1,E2500
1105125,192.168.1.1,E1500
1105133,192.168.1.1,WRT120N
1105137,192.168.1.1,WRT54G
695889,192.168.1.64,VEN501
1105148,192.168.1.1,EA3500
695889,192.168.1.254,VEN501
695891,192.168.0.1,DPC3825
1105165,192.168.1.1,wrt54g
1105175,192.168.1.1,wrt54g
1105196,10.106.178.122,EA4500
1105204,192.168.115.1,srp527w
695942,192.168.178.1,EPC3925
695945,192.168.178.1,EPC3928AD
695962,192.168.1.225,PLW400
1105211,192.168.178.1,EPC3925
695984,192.168.1.1,E1000
1105215,192.168.1.1,EA4500
1105219,192.168.1.4,WRT54G
1105257,192.168.1.1,WRT54G
1105306,192.168.0.1,DPC3848V
1105323,192.168.1.1,WRT400N
1105332,192.168.1.1,E4200
1105339,192.168.0.1,DPC3825
1105342,192.168.1.1,E900
1105388,192.168.1.64,RE3000W
1105433,10.77.33.127,WRT1900AC
1101390,192.168.1.1,WRT54G
1101399,192.168.0.1,DPC3925
1101400,192.168.1.1,WAG120N
1101420,192.168.1.1,E2500
1101431,192.168.1.1,WRT54GL
1101465,192.168.10.1,RV042
1101465,192.168.10.55,WRT54Gv8
412842,192.168.1.1,E4200
1101511,192.168.1.1,RV220W
412862,192.168.0.13,VEN401
412874,10.1.10.254,DPC3939B
412897,192.168.0.1,E2500
412900,192.168.1.1,WRT310N
1101551,192.168.1.64,SPA122
412960,192.168.50.1,WRT54G
1101613,192.168.1.1,WRT160N
412989,192.168.1.1,WRT120N
412992,192.168.1.1,WRT54G
413001,192.168.1.1,E1200
413004,192.168.1.1,E1200
413005,192.168.1.1,WAG120N
413025,192.168.1.1,E1000
413026,192.168.0.1,DPQ3925
413029,192.168.0.1,DPC3925
413033,192.168.1.1,E2000
413034,192.168.1.27,RE3000W
1101685,192.168.2.1,WRT160Nv3
413063,192.168.1.1,E1000
1101700,192.168.1.1,EA4500
1101707,192.168.1.1,E1200
1101718,192.168.1.1,EA6100
413078,192.168.1.1,E1000
413082,192.168.100.1,E4200
1101724,192.168.1.1,EA6100
413085,192.168.1.2,WRT54GL
1101730,192.168.1.1,WRT310Nv2
413104,192.168.0.240,WAP300N
413107,192.168.0.1,DPC3925
413109,192.168.0.1,EPC3925
1101756,192.168.1.1,WRT310N
1101765,192.168.1.79,VEN401
1101768,10.0.0.254,DPC3941
1101811,192.168.1.1,E4200
1101845,192.168.1.1,WRT1900AC
241979,192.168.1.1,WRT54G2
241984,192.168.1.1,WRT54G
241994,192.168.2.150,WET54G
242012,192.168.1.1,WRT54G2
242014,192.168.99.1,WRT320N
242041,192.168.1.1,E2500
242050,192.168.1.1,WRT54G
242066,192.168.15.1,WRP400
242074,192.168.1.252,WRT160N
242080,192.168.1.1,E1200
242082,192.168.1.1,E2500
242095,192.168.1.1,EA4500
242113,192.168.1.1,WRT54G
242120,192.168.1.1,E1200
242120,192.168.1.144,RE2000
242130,192.168.1.65,VEN401
242145,192.168.1.1,WRT54GS
242178,192.168.0.240,WRT54GL
242187,192.168.1.1,WRT310N
242207,192.168.1.1,WRT310N
242222,192.168.1.1,WRT54GS
242223,192.168.1.1,E4200
242230,192.168.1.64,VEN501
242232,192.168.1.1,E2500
242237,192.168.1.65,VEN401
242241,192.168.1.1,WRT54G
242259,192.168.1.1,WRT160N
242290,192.168.0.1,DPQ3925-X
242291,192.168.1.1,WRT54G2
242308,192.168.1.1,EA4500
242313,192.168.1.1,E2500
242333,192.168.1.1,NR041
242333,192.168.1.245,WAP54G
242346,192.168.1.66,VEN401
242351,192.168.1.1,E1000
242366,192.168.1.1,WRT54G2
242372,172.25.3.155,E4200
49423,192.168.1.1,E3000
49434,192.168.1.109,RE6500
49456,10.1.10.254,DPC3939B
49503,192.168.1.1,WRT310Nv2
49504,11.1.1.2,WRT54Gv8
49505,192.168.1.1,WRT310Nv2
49542,192.168.4.1,WRT1900AC
49542,192.168.4.82,WUMC710
49542,192.168.4.83,WUMC710
49542,192.168.4.85,WUMC710
49549,192.168.1.1,EA4500
49554,192.168.1.1,WRT310Nv2
49569,192.168.0.1,DPC3825
49581,192.168.1.1,E3200
49589,192.168.1.1,E2500
49637,192.168.1.14,WVC80N
49673,192.168.1.1,E2000
49699,192.168.1.1,E3000
49729,192.168.1.1,E2500
49744,192.168.1.64,VEN501
49744,192.168.1.254,VEN501
49766,192.168.1.1,E2500
49793,192.168.1.1,WRT54G
49859,192.168.1.1,E3000
49872,10.0.0.1,DPC3939
49872,10.0.0.254,DPC3939
49884,192.168.1.1,WRT100
49887,192.168.1.1,E4200
49948,10.40.1.245,WAP54G
49957,192.168.1.1,wrt54g
49974,192.168.1.1,WRT54GS2
49976,192.168.1.67,WRT54G
49991,10.0.0.1,DPC3939
49991,10.0.0.254,DPC3939
50010,192.168.1.1,E4200
646675,10.0.0.1,DPC3941
646675,10.0.0.254,DPC3941
646679,10.0.0.254,DPC3939
646693,192.168.0.1,EPC3925
646728,192.168.1.1,WRT1900AC
646795,10.0.0.1,DPC3941
646795,10.0.0.254,DPC3941
646797,192.168.0.1,EPC3925
646808,192.168.1.1,E1700
646818,192.168.1.1,E4200
646825,192.168.1.1,E900
417686,192.168.1.1,WRT54G
417688,192.168.1.1,WRT300N
417692,192.168.1.1,WRT54G
417702,192.168.1.1,WRT610N
417710,192.168.1.203,X1000
417716,192.168.1.1,WRT320N
417717,10.0.0.1,DPC3941
417717,10.0.0.254,DPC3941
417768,192.168.1.1,WRT160Nv3
247288,192.168.178.1,EPC3928AD
247309,192.168.10.1,E3000
417809,192.168.1.1,E1200
417838,192.168.1.1,WRT160Nv3
417851,192.168.1.1,E2500
417851,192.168.1.102,RE1000
247330,192.168.1.1,RVS4000
247348,192.168.1.1,E1000
247371,10.14.177.183,EA3500
247377,34.34.34.1,E4200
247377,34.34.34.2,WRT54G
247377,34.34.34.27,WRT54GS
247379,192.168.1.245,WAP54G
247397,192.168.1.3,WRT54GS
247467,192.168.0.109,RE4000W
247468,192.168.2.1,WRT54GL
247500,192.168.1.1,E1200
247513,192.168.1.1,wrt54g
247515,192.168.1.1,WRT320N
247526,192.168.1.1,WRT54G2
247543,10.0.0.1,WRT54GL
247547,192.168.1.73,VEN501
247565,192.168.1.1,E800
247565,192.168.1.120,RE1000
247663,192.168.1.1,E1200
247676,192.168.1.67,VEN401
247684,192.168.1.1,X1000
247714,192.168.1.1,WRT160Nv3
247715,192.168.1.1,WRT54Gv8
247743,192.168.1.1,WRT54G
908103,192.168.1.64,VEN501
1106156,10.229.25.138,RE1000
1106181,192.168.1.1,E1500
1106208,192.168.1.1,E1700
1106233,192.168.0.1,DPC3825
1106236,192.168.1.1,E1500
1106405,192.168.1.101,WRT54G
1106416,192.168.1.1,EA8500
1106465,192.168.1.1,E2500
1106498,10.89.177.31,E4200
1106556,192.168.0.1,DPC3928
1106557,192.168.1.1,EA2700
1106584,10.0.0.1,DPC3941
1106584,10.0.0.254,DPC3941
1106613,192.168.1.1,BEFSR81
1106629,192.168.1.1,WRT54G
413526,192.168.1.1,RV120W
413551,192.168.0.1,WRT54G
413553,192.168.178.1,EPC3928AD
413589,192.168.1.1,BEFSR41
413610,192.168.1.3,SPA122
413629,192.168.1.1,WRT320N
413652,192.168.1.1,WRT1900AC
413671,192.168.0.1,EPC2425
413684,192.168.7.1,EA2700
1101879,192.168.1.1,WRT310N
1101901,192.168.0.1,DPC3928
1101944,192.168.1.82,VEN501
1101944,192.168.1.254,VEN501
1101949,10.1.10.1,DPC3939B
1101949,10.1.10.254,DPC3939B
1101990,192.168.1.1,WRT54G
1101995,192.168.1.1,E1000
1102005,192.168.0.1,DPC3848
1102024,192.168.1.1,wrt54g
1102051,192.168.1.1,E2500
1102053,10.0.0.1,DPC3941
1102053,10.0.0.254,DPC3941
1102100,192.168.1.5,spa504g
1102109,192.168.0.1,DPC3848
1102117,192.168.1.1,WRT1900AC
1102212,192.168.1.1,E2500
1102221,10.0.0.138,WRT320N
1102241,192.168.1.1,E8350
1102242,192.168.1.1,WRT54GS
1102247,192.168.1.1,E2500
1102381,192.168.1.1,E900
50027,192.168.0.1,DPQ3925-X
50054,192.168.1.1,E1200
50057,192.168.1.1,E1200
50072,192.168.1.1,WRT54G2
50082,192.168.1.1,WRT54GL
50095,192.168.1.1,E2500
50098,192.168.1.1,E2500
50136,192.168.1.1,wrt54g
50137,10.0.0.1,DPC3939
50137,10.0.0.254,DPC3939
50155,192.168.10.1,E3000
50189,192.168.1.2,WRT54G
50189,192.168.1.3,wrt54g
50203,192.168.1.1,WRT54G
50208,192.168.0.1,DPC3829
50265,192.168.1.1,E1550
50289,192.168.1.1,EA4500
50293,192.168.1.1,E2500
50294,192.168.1.245,WAP54G
50320,192.168.2.2,E900
50332,192.168.0.1,DPC3825
50344,192.168.1.1,E3200
50434,192.168.1.1,WRT610N
50444,192.168.1.1,WRT54G
50449,192.168.1.1,E2500
50452,192.168.1.1,E2500
50458,10.0.0.1,DPC3939
50458,10.0.0.254,DPC3939
50459,192.168.1.1,E2000
50473,192.168.1.1,WRT54GL
50476,192.168.1.1,EA3500
50486,192.168.1.1,E1200
50488,192.168.1.1,E2500
50492,192.168.1.1,E3000
50511,192.168.1.1,E2500
50550,192.168.1.1,WRT54G
50558,192.168.1.1,E3200
50560,10.0.0.1,DPC3939
50560,10.0.0.254,DPC3939
50597,192.168.1.1,BEFSR41
242378,192.168.1.1,E1200
242414,192.168.1.1,E1200
242421,10.0.0.1,DPC3941
242421,10.0.0.254,DPC3941
242422,192.168.0.1,EPC3825
242442,192.168.1.1,WRT160N
242452,192.168.1.1,E900
242455,192.168.1.1,E2500
242478,192.168.1.1,M20
242496,192.168.1.1,E2500
242509,192.168.1.1,WRT54GS
242512,192.168.1.1,E2500
242544,192.168.1.1,EA6400
242575,192.168.3.1,WRT54GS
242599,192.168.1.1,E2500
242618,192.168.1.1,E1200
242627,192.168.112.1,WRT54G
242660,192.168.1.1,WRT160Nv2
246816,192.168.1.1,WRT54G
246819,192.168.1.1,WRVS4400N
246837,192.168.1.1,wrt54g
246881,192.168.0.18,RE6500
246890,10.0.10.1,RV042G
246915,192.168.1.1,RV215W
246921,10.0.0.1,DPC3941
246921,10.0.0.254,DPC3941
246927,192.168.1.1,WRT54G
246929,192.168.1.1,WRT160Nv3
246941,192.168.1.1,E4200
246962,192.168.1.28,SPA122
246990,192.168.1.10,BEFSX41
246992,192.168.1.64,VEN501
246992,192.168.1.254,VEN501
246997,192.168.1.1,E3000
247007,192.168.1.1,WRT54G
247019,192.168.1.1,WRT1900AC
247036,192.168.1.1,BEFSR41
247056,10.0.0.1,DPC3939
247056,10.0.0.254,DPC3939
247059,192.168.1.1,WRT120N
247071,10.0.0.1,WRT54G
247085,192.168.1.1,M10
247094,192.168.0.1,RV042
247096,192.168.1.1,E1200
247102,192.168.1.1,WRT160Nv2
247152,192.168.1.1,WRT54GL
247152,192.168.1.2,E2000
247158,192.168.1.1,WRT1900AC
247182,192.168.1.1,WRT160Nv3
247213,192.168.0.1,E1200
1105471,10.115.90.33,EA3500
1105485,192.168.1.1,WRT54G
1105499,192.168.1.1,E1200
1105504,192.168.1.1,WRT54G
1105512,192.168.1.1,E3000
1105587,192.168.1.1,wrt54g
1105606,10.0.0.1,DPC3941
1105606,10.0.0.254,DPC3941
1105609,192.168.1.1,WRT54G2
1105610,192.168.1.1,EA4500
1105650,192.168.1.1,wrt54g
1105719,10.1.1.1,SRP527W
1105880,192.168.178.1,EPC3925
1105890,192.168.0.1,DPC3925
1105911,192.168.0.1,DPC3828
1105933,192.168.1.139,RE6500
1105956,192.168.1.1,E2500
1106133,192.168.1.1,E4200
56448,192.168.1.14,Sonos ZoneBridge ZB100
56452,192.168.1.137,VEN501
56452,192.168.1.254,VEN501
56455,192.168.1.1,WRT54G2
56457,192.168.1.1,WRVS4400N
56463,192.168.1.1,E1200
56507,192.168.1.1,EA4500
56513,192.168.1.1,WRT54GS2
56521,192.168.1.1,wrt54g
56532,192.168.1.1,WRT54G
56536,192.168.0.1,DPC3827
56544,192.168.1.65,VEN401
56595,192.168.1.1,EA3500
56600,192.168.1.81,VEN401
56610,192.168.1.65,VEN501
56633,192.168.1.1,WRT160N
56634,192.168.1.1,WRT1900AC
56642,192.168.1.1,WRT54GS
56697,192.168.0.5,VEN401
56704,192.168.150.164,SPA2102
56708,192.168.1.81,VEN401
56726,192.168.1.1,BEFSR41v4
56729,192.168.1.66,VEN401
56735,10.0.0.1,DPC3939
56735,10.0.0.254,DPC3939
56759,192.168.0.1,E2500
56775,192.168.1.1,E900
56795,192.168.1.1,VEN501
56805,192.168.1.77,VEN401
56837,192.168.1.1,WRT160Nv2
56889,172.16.0.1,RV042
56890,192.168.1.254,WRT54G
56909,192.168.1.1,WRT120N
56910,10.1.10.254,DPC3939B
56914,192.168.1.254,WRT54G
56923,192.168.1.1,BEFSR41
56923,192.168.1.254,WRT54G
56936,192.168.1.254,EA3500
56963,192.168.1.1,WRT54G
696827,192.168.1.1,E2500
696849,192.168.1.1,EA3500
696852,192.168.23.5,RV220W
696877,192.168.0.1,DPC3825
244368,192.168.1.1,WRT54G2
244374,192.168.1.1,WRT54G2
244436,192.168.1.1,WRT54G2
244482,192.168.31.254,WRT160NL
244491,192.168.1.10,E900
244501,192.168.1.1,WRT600N
244545,192.168.15.1,WRP400
244548,192.168.1.1,WRT54G2
244561,192.168.1.1,WRT320N
244561,192.168.1.3,WRT54G
244568,10.0.0.1,DPC3939
244647,192.168.1.1,E2500
244656,192.168.1.1,WRT1900AC
414811,192.168.0.100,spa525g2
414812,10.10.222.1,WRT120N
414831,192.168.0.100,RE1000
414839,192.168.1.1,WRT54GS
414843,10.0.0.1,DPC3939
414843,10.0.0.254,DPC3939
414856,192.168.1.160,RE3000W
414874,192.168.1.1,WRT1900AC
414876,192.168.1.1,E2000
414878,192.168.1.65,WAP300N
414893,172.25.48.22,spa525g2
414901,192.168.1.1,E1500
414911,192.168.1.1,EA4500
414921,192.168.1.1,WRT160Nv2
414935,192.168.1.1,WRT160N
414942,192.168.1.1,EA6200
414946,192.168.2.1,WRT54GS
414950,10.159.220.18,EA4500
414964,10.0.0.254,DPC3939
414971,192.168.0.1,DPC3825
414990,192.168.1.1,E3000
414990,192.168.1.245,E1000
414999,192.168.0.1,DPC3939
414999,192.168.0.254,DPC3939
415010,192.168.1.1,E2000
415025,192.168.2.1,E1200
415070,192.168.0.1,DPC3928
415111,192.168.1.1,WRT54G2
415111,192.168.1.2,WRT54G
415174,192.168.1.1,WRT54GSV4
415205,192.168.1.1,WRT160Nv3
415211,192.168.1.254,WRT54GS
415214,192.168.1.80,VEN401
415220,192.168.1.69,VEN501
415220,192.168.1.254,VEN501
415224,192.168.1.1,WRT120N
415236,192.168.1.1,WRT54Gv8
415247,192.168.0.1,DPQ3925-X
1103390,192.168.0.1,DPC3825
52701,192.168.1.1,WRT54GSV4
1103440,192.168.1.1,EPC3925
52716,192.168.1.1,E1000
1103454,192.168.1.60,WRT120N
1103454,192.168.1.100,E4200
52722,192.168.1.1,E2000
52741,192.168.6.7,RV320
1103463,192.168.0.1,E3000
52781,192.168.1.1,WRT160Nv3
52787,192.168.1.1,E3000
1103569,192.168.1.1,E3000
52821,192.168.1.1,E3200
52828,192.168.1.1,WRVS4400N
52857,192.168.1.1,E1200
52875,192.168.178.1,EPC3925
52899,192.168.1.2,WRT54G
52903,192.168.178.1,EPC3925
1103632,192.168.1.1,E4200
1103635,192.168.1.1,WRT54G2
1103646,192.168.1.1,E8350
52919,192.168.1.1,WRT54G
52921,192.168.1.1,WRT54GS
52928,192.168.1.1,WRT320N
52937,192.168.1.1,WRT54G
52938,192.168.1.1,E900
1103668,192.168.1.1,E1200
1103678,192.168.1.1,WRT1900AC
1103691,192.168.1.1,wrt54g
52978,192.168.99.1,EA6100
52995,192.168.1.80,VEN401
53036,192.168.1.1,WRT54G
1103718,192.168.1.1,WRT54G
53051,192.168.1.100,E2000
1103725,192.168.1.1,WRT54GL
53085,192.168.1.1,E2000
53090,192.168.1.1,E2500
53096,192.168.172.1,E2500
53117,10.168.52.2,E2500
1103798,192.168.1.1,WRT1900AC
53170,192.168.1.1,WRT54G
1103838,192.168.1.1,EA6100
1103839,192.168.1.1,E900
53190,192.168.1.1,EA3500
53211,129.125.31.62,E4200
53221,192.168.1.1,M20
649830,192.168.1.1,wrt54g
649876,192.168.1.1,E1500
649930,192.168.1.1,WRT54G
649949,192.168.1.1,E3200
649960,192.168.1.1,E2500
649960,192.168.1.102,RE3000W
649979,192.168.1.1,WRH54G
650006,192.168.0.1,DPQ3925-X
650142,192.168.1.34,WAP300N
650185,192.168.1.1,WRT54G
650227,192.168.1.1,E4200
650248,192.168.1.1,WRT54G
650262,192.168.4.1,RV110W
650282,192.168.0.2,WET610N
650290,192.168.1.1,WRT54GSV4
650293,192.168.0.1,DPC3825
650297,192.168.2.2,RE2000
650328,192.168.1.1,E2500
419794,192.168.1.1,WRT1900AC
419822,192.168.1.1,WRT120N
419850,192.168.1.1,E4200
419851,192.168.1.66,VEN401
419898,192.168.0.1,E1000
419902,192.168.1.66,VEN401
419939,192.168.2.107,VEN401
419956,192.168.1.1,WRT54G
419968,192.168.1.1,E1200
419973,192.168.1.1,wrt54g
419999,192.168.1.1,E1200
420030,192.168.1.1,E2500
59986,192.168.1.1,WRT54GS
59996,192.168.1.1,WRT54G
60019,192.168.1.1,E2500
60054,192.168.1.1,E2500
60067,10.10.9.1,RV016
60118,10.1.10.254,DPC3939B
60185,192.168.1.1,E2000
60200,10.0.0.1,DPC3939
60200,10.0.0.254,DPC3939
60219,192.168.1.1,E2500
60247,192.168.1.1,EA3500
60252,192.168.1.65,VEN501
60252,192.168.1.254,VEN501
60254,192.168.1.1,E1200
60265,192.168.1.1,E2500
60272,192.168.0.10,RE1000
60339,192.168.1.1,E900
60342,192.168.1.1,E1200
60346,192.168.1.1,WRT54GS
60371,192.168.1.1,WRT310N
60427,192.168.1.1,WRT54GS
60505,192.168.1.1,WRT610N
60519,192.168.1.1,E2500
60579,192.168.0.1,DPC3925
249713,10.10.10.1,WRT54G
249729,10.10.10.1,WRT54G
249736,192.168.1.1,EA3500
249768,10.10.10.1,WRT54G
249807,192.168.0.44,RE3000W
249824,192.168.1.1,WRT54GS
249915,192.168.1.1,WRT54GS2
249938,192.168.1.2,WRT54G
249965,192.168.1.1,E2000
249969,192.168.1.65,VEN501
249985,192.168.1.1,WRT54GS2
249998,192.168.10.1,WRT54G
250013,192.168.1.2,WRT54GX4
250056,192.168.1.68,VEN401
250110,192.168.2.1,wrt54g
700822,192.168.0.1,DPC3825
700850,192.168.1.1,EA6100
700854,192.168.1.1,EA4500
700962,192.168.1.1,WRT54G2
700962,192.168.1.2,WRT54G
700986,192.168.1.1,WRT54GS
701008,192.168.1.1,wrt54g
701016,10.0.0.1,DPC3939
701016,10.0.0.254,DPC3939
701020,192.168.0.100,RE4000W
701034,192.168.1.1,EA3500
701035,192.168.1.1,WRT54G2
701060,192.168.1.1,WRT54G
701098,192.168.1.1,WRT54G2
701100,10.0.0.254,DPC3941
701102,192.168.0.1,DPC3848
1103038,192.168.1.110,WRT54G
1103051,10.142.198.169,EA3500
1103058,192.168.1.1,WRT54G2
1103058,192.168.1.2,WRT54G
1103075,10.221.20.252,WRT54G
1103089,192.168.196.253,WAP4410N
1103091,192.168.1.1,WRT400N
1103096,10.142.198.169,EA3500
1103150,192.168.1.1,E2500
1103168,192.168.1.1,E3000
1103203,192.168.0.1,DPC3825
1103205,192.168.1.1,WRT54G
1103256,192.168.0.1,DPC3848V
1103260,192.168.1.1,E2500
1103264,192.168.1.1,WRT1900AC
1103285,192.168.1.1,WRT54G
1103304,192.168.1.1,WRT1900AC
52061,192.168.178.1,EPC3928AD
52115,192.168.1.1,EA4500
52132,192.168.1.66,VEN401
52135,192.168.1.1,wrt54g
52150,10.0.0.4,WAP4410N
52151,10.0.0.1,DPC3939
52151,10.0.0.254,DPC3939
52159,192.168.0.1,WRTU54G-TM
52167,192.168.1.1,WRT54G
52203,192.168.1.1,E1000
52226,192.168.1.1,E1200
52242,192.168.1.1,WRT54G2
52243,192.168.0.1,WRTU54G-TM
52256,192.168.1.1,E2500
52262,192.168.1.1,E2000
52268,192.168.1.1,E1500
52307,192.168.1.1,E2500
52329,192.168.1.1,WRT54G
52356,192.168.1.82,VEN401
52376,192.168.1.1,WRT1900AC
52387,192.168.1.1,WRT110
52435,192.168.1.1,EA3500
52437,192.168.1.1,WRT54G
52438,192.168.1.1,WRT1900AC
52462,192.168.1.1,WRT54G
52473,192.168.1.1,EA2700
52489,192.168.1.1,WRT610N
52495,192.168.1.1,WRT54G
52507,192.168.1.1,WRT54GL
52511,192.168.1.1,E4200
52547,192.168.1.65,VEN401
52560,192.168.1.1,EA4500
52586,192.168.2.1,BEFW11S4
52609,192.168.1.1,WRT120N
52613,192.168.1.1,WRT310N
52625,192.168.1.1,WRT160N
52655,172.16.2.2,RV110W
52680,192.168.1.109,RE6500
649217,192.168.1.1,WRT120N
649232,192.168.1.1,E3200
649248,192.168.1.1,E3000
649251,192.168.1.1,WRT54GC
649256,192.168.1.1,WRT54G
649293,192.168.1.1,E2500
649293,192.168.1.102,RE3000W
649336,192.168.1.1,EA6100
649345,192.168.1.245,WAP54G
649379,192.168.1.137,VEN501
649408,192.168.1.1,E2500
649409,192.168.1.1,WRT54G
649444,192.168.1.1,EA3500
649445,192.168.1.1,E2500
649489,192.168.1.245,WAP54G
649520,10.0.0.1,RV220W
649564,192.168.10.1,E2500
649580,192.168.1.2,VEN401
649582,192.168.10.1,E2500
649588,192.168.0.1,E3000
649600,10.0.0.1,RV220W
649609,192.168.1.1,DPC3939
649609,192.168.1.254,DPC3939
649637,192.168.1.70,VEN401
649639,10.20.174.195,WRT1900AC
649693,192.168.1.64,VEN501
649693,192.168.1.254,VEN501
649738,192.168.1.1,E1200
649739,192.168.1.1,WAG200G
649788,10.0.1.1,EA6100
649795,192.168.1.100,WRT54GC
649814,192.168.0.1,EPC3825
1107520,192.168.0.1,DPC3925
1107540,192.168.1.1,E2500
1107565,192.168.0.1,EPC3925
1107566,192.168.0.1,DPQ3925
1107580,10.0.0.4,WET610N
1107597,10.0.0.1,DPC3939
